Instrument,Latitude,Longitude,ocean,year,month,Group_index,PFT,Selection,Min_size,Max_size,Average_size,Slope,Slope_sd,Total_abundance,Max_abundance,Intercept_ref,Intercept_ref_sd,Intercept,Intercept_sd,R2,Absolute_intercept,Date_bin,Month,Conductivity,Salinity,Oxygen,AOU,MLD,Phosphates,Silicates,Temperature,Nitrates,SLA,CHL,Iron,PAR,Aerosol_thickness,DUWT001,PSD_slope,Picophytoplankton,Nanophytoplankton,Microphytoplankton,FSLE,theta_max
UVP,11.5,-25.5,North Atlantic Ocean,2014,4.0,592,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2014-04,April,5.398403,35.928787,214.37218,-3.8996468,43.609932,61.087,799.0303,24.59629,314.95584,0.05495,0.13926178,0.00014626219,54.185867,0.17570674,1.0616331e-12,4.173117,0.61116076,0.34066677,0.0481725,-0.05088674,10.358729
UVP,11.5,-25.5,North Atlantic Ocean,2014,4.0,592,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2895.6864471140507,1559.6534894028275,-0.6605028004456164,0.0880993636675922,47.3540057344992,19.4033155302086,1.2122707611160592,0.0580727192426465,1.279785081679782,0.2643567930156887,0.949331797356863,19.04518000241065,2014-04,April,5.398403,35.928787,214.37218,-3.8996468,43.609932,61.087,799.0303,24.59629,314.95584,0.05495,0.13926178,0.00014626219,54.185867,0.17570674,1.0616331e-12,4.173117,0.61116076,0.34066677,0.0481725,-0.05088674,10.358729
UVP,11.5,-24.5,North Atlantic Ocean,2014,4.0,593,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2014-04,April,5.3850713,35.890812,214.9367,-4.329508,39.661907,79.68455,721.5103,24.375809,278.3355,0.10160625000000001,0.12664697,0.00018797418,55.717144,0.1907347,7.956206e-13,3.9812279,0.5157385,0.39702398,0.087237544,-0.056817017,28.131533
UVP,11.5,-24.5,North Atlantic Ocean,2014,4.0,593,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2014-04,April,5.3850713,35.890812,214.9367,-4.329508,39.661907,79.68455,721.5103,24.375809,278.3355,0.10160625000000001,0.12664697,0.00018797418,55.717144,0.1907347,7.956206e-13,3.9812279,0.5157385,0.39702398,0.087237544,-0.056817017,28.131533
UVP,11.5,-23.5,North Atlantic Ocean,2012,11.0,385,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2012-11,November,5.7100143,35.62259,205.03323,-8.0,26.207424,35.058846,121.97239,27.665491,376.56564,0.11558750000000001,0.15509866,0.0005429586,35.793293,0.15471806,1.690255e-11,4.063181,0.55490255,0.37318373,0.071913734,-0.050622035,-17.28968
UVP,11.5,-23.5,North Atlantic Ocean,2012,11.0,385,Rhizaria,"[False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1450.068963877236,2299.7825984209894,1730.4832714508057,-0.7670163265172347,0.3172972232631441,12.3537518971016,5.6063155093573,0.959309535774728,0.1778678182223771,0.8034789749262912,2.887907029690718,0.8538769822000986,6.360320124965694,2012-11,November,5.7100143,35.62259,205.03323,-8.0,26.207424,35.058846,121.97239,27.665491,376.56564,0.11558750000000001,0.15509866,0.0005429586,35.793293,0.15471806,1.690255e-11,4.063181,0.55490255,0.37318373,0.071913734,-0.050622035,-17.28968
UVP,11.5,-23.5,North Atlantic Ocean,2014,4.0,594,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2014-04,April,5.3709273,35.8602,215.3901,-5.1241193,35.888367,105.64302,716.52405,24.1508,153.08862,0.08923125000000001,0.13462038,0.00022106318,54.40933,0.17204596,6.3116743e-13,4.064323,0.5545806,0.37317482,0.07224454,-0.05694537,-12.633137
UVP,11.5,-23.5,North Atlantic Ocean,2014,4.0,594,Rhizaria,"[False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1450.068963877236,2299.7825984209894,1728.7882876990934,-0.6864820479591264,0.0525180127193791,15.0962746717393,7.6640874560061,1.0148587411930188,0.029440107428939,0.8753898943803421,0.4387308853175453,0.9941813290045886,7.505677403893746,2014-04,April,5.3709273,35.8602,215.3901,-5.1241193,35.888367,105.64302,716.52405,24.1508,153.08862,0.08923125000000001,0.13462038,0.00022106318,54.40933,0.17204596,6.3116743e-13,4.064323,0.5545806,0.37317482,0.07224454,-0.05694537,-12.633137
UVP,11.5,-23.5,North Atlantic Ocean,2014,11.0,652,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2014-11,November,5.7100143,35.62259,205.03323,-8.0,26.207424,35.058846,121.97239,27.665491,376.56564,0.08911250000000001,0.14402461,0.00033515287,42.631042,0.15833203,1.03594685e-11,4.104565,0.57865214,0.3620094,0.059338477,-0.051515408,-30.72927
UVP,11.5,-23.5,North Atlantic Ocean,2014,11.0,652,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1191.7582508782252,-2.2548686518549736,0.9228096852530666,60.66593476188151,54.64820605111901,1.3463253170383045,0.2950389701471019,1.576810221701416,4.324864159524696,0.8565403925104786,37.7407235216042,2014-11,November,5.7100143,35.62259,205.03323,-8.0,26.207424,35.058846,121.97239,27.665491,376.56564,0.08911250000000001,0.14402461,0.00033515287,42.631042,0.15833203,1.03594685e-11,4.104565,0.57865214,0.3620094,0.059338477,-0.051515408,-30.72927
UVP,11.5,-23.5,North Atlantic Ocean,2015,5.0,745,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-05,May,5.474156,35.91869,209.7388,-3.297314,31.706785,233.96945,1026.4883,24.901709,465.61017,0.06509375,0.16773975,0.00012387184,53.586914,0.17853796,2.0103949e-12,4.146212,0.58887535,0.3437445,0.067380175,-0.06695029,12.307407
UVP,11.5,-23.5,North Atlantic Ocean,2015,5.0,745,Rhizaria,"[False, False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",1450.068963877236,2895.6864471140507,1929.4835112711112,-0.4371138880323107,0.15249252233183,17.3007128232094,7.4966243112145,0.888018233075526,0.1121130375710501,0.7992121673220022,0.718867490074692,0.8042401469749982,6.298137927308937,2015-05,May,5.474156,35.91869,209.7388,-3.297314,31.706785,233.96945,1026.4883,24.901709,465.61017,0.06509375,0.16773975,0.00012387184,53.586914,0.17853796,2.0103949e-12,4.146212,0.58887535,0.3437445,0.067380175,-0.06695029,12.307407
UVP,11.5,-23.5,North Atlantic Ocean,2015,12.0,838,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-12,December,5.5481863,35.6063,203.06348,1.0553331,29.544289,151.50165,1161.4308,26.536709,75.437126,0.080475,0.17723377,0.00027324035,37.95254,0.12348958,1.9417027e-12,3.9369793,0.49879593,0.4134688,0.087735265,-0.039812364,-1.5902072
UVP,11.5,-23.5,North Atlantic Ocean,2015,12.0,838,Rhizaria,"[False, False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",1450.068963877236,2895.6864471140507,2039.2555754151488,-0.2005645410658428,0.1114835405623778,17.080991743465603,4.9132175597411,0.753769412160977,0.081963090258457,0.7130217985312725,0.5890746422198196,0.6180715846951036,5.164422903955554,2015-12,December,5.5481863,35.6063,203.06348,1.0553331,29.544289,151.50165,1161.4308,26.536709,75.437126,0.080475,0.17723377,0.00027324035,37.95254,0.12348958,1.9417027e-12,3.9369793,0.49879593,0.4134688,0.087735265,-0.039812364,-1.5902072
UVP,11.5,-22.5,North Atlantic Ocean,2014,4.0,595,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2014-04,April,5.352344,35.83329,216.13435,-6.44746,32.555542,138.76765,805.05206,23.93779,52.924393,0.020850000000000004,0.20063715,0.0001459775,54.214336,0.14846152,1.0670356e-12,3.9677951,0.51322514,0.40337217,0.083402686,-0.05544967,7.485559
UVP,11.5,-22.5,North Atlantic Ocean,2014,4.0,595,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1512.1210016525008,-0.5473426827797101,0.08378885998764,25.909924093864294,9.7265326485137,0.9649446810650184,0.0409017069717707,1.020892164283055,0.3112818181919798,0.9552295288336252,10.492818586588829,2014-04,April,5.352344,35.83329,216.13435,-6.44746,32.555542,138.76765,805.05206,23.93779,52.924393,0.020850000000000004,0.20063715,0.0001459775,54.214336,0.14846152,1.0670356e-12,3.9677951,0.51322514,0.40337217,0.083402686,-0.05544967,7.485559
UVP,11.5,-22.5,North Atlantic Ocean,2014,6.0,631,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2014-06,June,5.616652,36.0431,207.3192,-7.0802774,21.729725,118.261696,3073.1582,26.20679,223.1962,0.03346875,0.151753,0.00018196573,52.134846,0.15693487,6.1313684e-12,3.9474955,0.5009819,0.40588203,0.093136035,-0.04052207,24.684484
UVP,11.5,-22.5,North Atlantic Ocean,2014,6.0,631,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",1827.9770239256288,2895.6864471140507,2064.766524533579,-1.3806398038608505,0.1839467930078292,31.2152553529891,19.1478487730348,2.011101113822092,0.1546619905797192,1.31400113763967,1.0205265563924386,0.9825585692119296,20.606353111221555,2014-06,June,5.616652,36.0431,207.3192,-7.0802774,21.729725,118.261696,3073.1582,26.20679,223.1962,0.03346875,0.151753,0.00018196573,52.134846,0.15693487,6.1313684e-12,3.9474955,0.5009819,0.40588203,0.093136035,-0.04052207,24.684484
UVP,11.5,-22.5,North Atlantic Ocean,2015,5.0,746,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-05,May,5.47439,35.900013,210.28397,-6.324873,28.254204,222.16055,1489.3436,24.97031,353.93692,0.043575,0.21132195,0.00011474312,53.828526,0.18702392,2.5966737e-12,3.596154,0.3309089,0.47238788,0.19670323,-0.03158345,8.373159
UVP,11.5,-22.5,North Atlantic Ocean,2015,5.0,746,Rhizaria,"[False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1450.068963877236,2299.7825984209894,1678.658681718393,-1.19328515166736,0.434512135504225,44.28191576246301,22.9963824584167,1.6791388268529726,0.2435751713754741,1.4367055330523373,2.2116968493123155,0.8829309514055761,27.33414746420534,2015-05,May,5.47439,35.900013,210.28397,-6.324873,28.254204,222.16055,1489.3436,24.97031,353.93692,0.043575,0.21132195,0.00011474312,53.828526,0.18702392,2.5966737e-12,3.596154,0.3309089,0.47238788,0.19670323,-0.03158345,8.373159
UVP,11.5,-22.5,North Atlantic Ocean,2015,9.0,790,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2895.6864471140507,1456.8278757127368,-0.6667041340199698,0.5732228293727869,55.9247237807656,44.4174979066191,1.1300711869388989,0.3540589810222467,1.1982193864545034,2.3235623667910943,0.4034757552108519,15.78408410789292,2015-09,September,5.7242584,35.64589,202.24538,-3.2565336,16.641064,137.10068,1694.8162,27.867409,742.7164,0.05680625,0.22566493,0.00020774348,45.917374,0.1280868,2.0427595e-11,3.8213043,0.43925616,0.4445928,0.116151035,-0.049795564,-6.8915386
UVP,11.5,-22.5,North Atlantic Ocean,2015,9.0,790,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1385.784403119455,-0.6607607111759165,0.3737246854030092,16.4202592133243,6.8896039013001,0.8357613683691445,0.1194865507611305,0.9033020516791124,3.057444217386588,0.7576327709570215,8.003907329790447,2015-09,September,5.7242584,35.64589,202.24538,-3.2565336,16.641064,137.10068,1694.8162,27.867409,742.7164,0.05680625,0.22566493,0.00020774348,45.917374,0.1280868,2.0427595e-11,3.8213043,0.43925616,0.4445928,0.116151035,-0.049795564,-6.8915386
UVP,11.5,-21.5,North Atlantic Ocean,2012,11.0,386,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1209.985448089809,-2.6113531768523632,0.1675451817017399,140.793659474035,115.29633524292127,1.8240805717708224,0.0535672291398137,2.091004096346586,0.5921296564800194,0.9959003334158708,123.31164641586274,2012-11,November,5.735316,35.496,201.97324,-7.922411,22.426117,64.55316,598.338,27.9893,420.88113,0.1282,0.15059854,0.00010676723,38.745083,0.1596053,1.1742496e-11,3.8340278,0.44527844,0.43939218,0.1153294,-0.043040656,-13.76429
UVP,11.5,-21.5,North Atlantic Ocean,2012,11.0,386,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1309.6085741867953,-1.2316338454445117,0.2384811563213562,34.120478075956896,24.242927608856,1.1346125993801268,0.1164150744572018,1.2605059675874548,0.7175571662887616,0.930245462450974,18.218221063550256,2012-11,November,5.735316,35.496,201.97324,-7.922411,22.426117,64.55316,598.338,27.9893,420.88113,0.1282,0.15059854,0.00010676723,38.745083,0.1596053,1.1742496e-11,3.8340278,0.44527844,0.43939218,0.1153294,-0.043040656,-13.76429
UVP,11.5,-21.5,North Atlantic Ocean,2012,12.0,425,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1199.7209811862467,-2.431309986222716,0.2975697941925942,314.7828745466975,271.4227590182622,2.1332855254662317,0.0951384527367543,2.3818056554170446,0.9232562925269112,0.985241583750134,240.8827249460168,2012-12,December,5.5634108,35.3878,201.36621,5.646892,25.301517,87.567856,1863.7172,26.817991,46.67205,0.11559375000000002,0.17419429,0.00015111489,42.74526,0.17776875,1.6553026e-12,3.8546875,0.456503,0.4361144,0.107382596,-0.025395302,-1.3567287
UVP,11.5,-21.5,North Atlantic Ocean,2012,12.0,425,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1311.4409150633517,-1.277069908891215,0.2653497683969879,28.7180782475031,16.610620996806098,1.1360756325044354,0.0848371269262847,1.2666133185717707,1.5481549166658009,0.958614146535086,18.476228242139364,2012-12,December,5.5634108,35.3878,201.36621,5.646892,25.301517,87.567856,1863.7172,26.817991,46.67205,0.11559375000000002,0.17419429,0.00015111489,42.74526,0.17776875,1.6553026e-12,3.8546875,0.456503,0.4361144,0.107382596,-0.025395302,-1.3567287
UVP,11.5,-21.5,North Atlantic Ocean,2013,6.0,487,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2013-06,June,5.636254,36.01869,207.66626,-7.8121214,19.067308,124.447426,3012.5107,26.4661,396.32022,0.04505000000000001,0.14657395,0.00016769179,51.45018,0.14384747,6.037495e-12,4.059832,0.55327207,0.37323156,0.07349639,-0.04156631,-12.605814
